customer_id,age,monthly_income,credit_score,employment_status,monthly_total_spend,travel_spend,dining_spend,online_shopping_spend,fuel_spend,preferred_reward
CUST_1533,64,14967,696,Full-time,11494,3593,1175,3760,146,Travel
CUST_1534,59,21127,708,Freelance,4608,414,1125,3730,245,Travel
CUST_1535,35,8490,712,Retired,6046,3424,898,1403,296,Cashback
CUST_1536,76,23044,738,Full-time,9184,1180,1469,1990,122,Cashback
CUST_1537,69,4634,644,Full-time,11666,1284,1252,1104,455,Fuel
CUST_1538,24,19954,730,Executive,4645,3148,769,4800,398,Shopping
CUST_1539,49,18243,837,Full-time,3377,768,833,548,230,Dining
CUST_1540,42,16934,736,Freelance,891,982,1904,3448,533,Shopping
CUST_1541,45,16507,687,Executive,5034,1511,2283,1861,401,Cashback
CUST_1542,33,11733,679,Retired,9472,3202,2209,4249,591,Cashback
CUST_1543,38,17878,743,Freelance,7392,578,553,570,129,Fuel
CUST_1544,53,2641,822,Retired,11908,3526,1091,1784,291,Dining
CUST_1545,36,19519,693,Retired,8928,2787,1196,2287,275,Travel
CUST_1546,65,21884,565,Retired,1875,2210,1660,2421,375,Dining
CUST_1547,62,11635,794,Full-time,3313,1038,558,3972,54,Dining
CUST_1548,64,14466,656,Freelance,8968,3303,260,804,577,Dining
CUST_1549,22,4861,637,Freelance,7661,2242,2264,798,25,Fuel
CUST_1550,75,24467,678,Full-time,9790,3932,1840,3275,440,Cashback
CUST_1551,55,9335,553,Executive,1404,541,1147,610,196,Travel
CUST_1552,62,12672,644,Retired,3779,358,804,1806,242,Dining
CUST_1553,54,17890,758,Freelance,7940,849,1185,4238,189,Travel
CUST_1554,50,4767,774,Full-time,7865,3402,2248,3260,567,Dining
CUST_1555,79,8064,596,Retired,5716,426,2449,4367,566,Cashback
CUST_1556,75,22812,730,Executive,7600,2544,274,3371,275,Travel
CUST_1557,33,20490,655,Executive,1397,2875,205,2473,408,Shopping
CUST_1558,33,12911,748,Retired,10524,485,1723,2093,339,Cashback
CUST_1559,38,7406,655,Executive,8120,1831,866,2142,152,Travel
CUST_1560,52,17528,829,Freelance,9505,1472,92,4001,564,Dining
CUST_1561,52,21157,809,Freelance,6422,1436,1065,3080,397,Dining
CUST_1562,55,9111,657,Freelance,2677,329,2426,4554,443,Cashback
CUST_1563,79,18797,568,Executive,2499,1755,1351,1432,426,Cashback
CUST_1564,59,3511,845,Freelance,10021,2936,2112,2517,486,Dining
CUST_1565,66,19326,720,Full-time,6580,3038,364,2857,203,Travel
CUST_1566,72,23430,744,Freelance,1516,1170,820,505,111,Shopping
CUST_1567,49,12746,561,Freelance,4886,258,1507,1096,324,Fuel
CUST_1568,69,15290,744,Executive,1465,2339,2029,4179,257,Cashback
CUST_1569,49,13238,832,Freelance,8646,3882,1924,4154,527,Dining
CUST_1570,73,16230,731,Retired,7411,142,1085,1044,349,Travel
CUST_1571,64,12620,693,Full-time,11200,2016,1296,2204,434,Cashback
CUST_1572,77,19713,731,Executive,1879,2794,2276,3902,425,Travel
CUST_1573,36,10267,579,Full-time,9219,626,1043,1352,279,Cashback
CUST_1574,76,24352,633,Retired,9140,1388,2,1596,370,Dining
CUST_1575,64,15203,715,Executive,1869,89,1753,575,248,Travel
CUST_1576,67,2429,833,Executive,6063,719,910,679,180,Dining
CUST_1577,77,13451,830,Freelance,8751,3235,306,4298,77,Travel
CUST_1578,30,21583,645,Full-time,2163,480,2479,3712,335,Cashback
CUST_1579,50,17345,815,Retired,5308,2131,135,3828,49,Fuel
CUST_1580,45,18938,847,Retired,2555,1100,1932,1129,84,Fuel
CUST_1581,59,17247,845,Executive,1319,672,2240,3904,3,Shopping
CUST_1582,40,7244,774,Freelance,6263,516,1608,3193,316,Shopping
CUST_1583,25,19784,591,Executive,11314,2532,1438,317,110,Dining
CUST_1584,21,11149,795,Executive,8033,1613,872,3696,333,Travel
CUST_1585,50,8480,757,Executive,1902,3674,1141,4501,132,Shopping
CUST_1586,69,8569,786,Executive,1397,3670,665,2996,118,Cashback
CUST_1587,23,11091,571,Retired,4073,781,208,3594,349,Fuel
CUST_1588,65,21299,734,Retired,6581,2151,951,3209,541,Travel
CUST_1589,34,1942,791,Executive,11597,3523,1057,2542,54,Fuel
CUST_1590,76,24102,832,Executive,7056,3558,648,678,360,Travel
CUST_1591,50,6152,590,Freelance,8058,2035,1341,1889,452,Shopping
CUST_1592,70,10870,711,Executive,11180,2386,2167,1643,552,Shopping
CUST_1593,24,9097,709,Retired,9580,686,626,834,329,Dining
CUST_1594,38,15825,638,Full-time,7354,1589,524,2241,218,Travel
CUST_1595,57,5958,561,Retired,10399,899,1604,2355,207,Cashback
CUST_1596,45,8091,622,Freelance,8802,1501,1868,1668,84,Shopping
CUST_1597,68,17846,625,Retired,5646,3794,768,2553,244,Dining
CUST_1598,21,13326,750,Full-time,10621,2654,2094,280,334,Shopping
CUST_1599,73,20193,559,Executive,9986,222,771,2762,211,Fuel
CUST_1600,66,15638,775,Full-time,5598,3080,739,4703,595,Shopping
CUST_1601,35,24152,725,Executive,7405,1076,521,4578,182,Travel
CUST_1602,29,18794,825,Executive,11051,1100,1400,1246,132,Dining
CUST_1603,35,22224,588,Retired,3786,1741,2181,1772,349,Travel
CUST_1604,69,21893,609,Retired,1200,502,247,2164,281,Cashback
CUST_1605,77,24512,615,Retired,3655,1339,1341,191,292,Cashback
CUST_1606,44,3669,673,Freelance,11216,3885,2483,2835,268,Shopping
CUST_1607,24,20056,713,Retired,4212,2869,1858,2665,196,Dining
CUST_1608,32,23552,708,Freelance,856,3913,685,2563,536,Dining
CUST_1609,79,7813,606,Retired,8822,623,585,306,19,Dining
CUST_1610,78,9815,627,Executive,2675,1886,2398,531,404,Dining
CUST_1611,57,9536,743,Freelance,5343,2212,142,4217,114,Shopping
CUST_1612,57,24673,834,Full-time,5098,3350,966,2696,25,Travel
CUST_1613,63,2285,564,Freelance,4568,1050,717,4687,565,Shopping
CUST_1614,26,7639,561,Freelance,6552,1093,642,58,394,Travel
CUST_1615,59,7844,650,Full-time,5633,3289,369,1573,380,Fuel
CUST_1616,76,20300,705,Freelance,2153,1985,1109,1140,522,Fuel
CUST_1617,66,22038,674,Executive,11402,1388,786,1810,538,Travel
CUST_1618,44,16473,829,Retired,5787,3772,1483,3198,82,Shopping
CUST_1619,31,7119,659,Full-time,7397,3916,949,3476,549,Cashback
CUST_1620,33,3436,695,Retired,5111,1329,1348,4494,444,Shopping
CUST_1621,54,5307,765,Executive,11594,1147,521,2562,86,Cashback
CUST_1622,45,8651,711,Full-time,3734,18,1952,2852,386,Shopping
CUST_1623,27,10993,677,Retired,822,1280,2444,941,397,Dining
CUST_1624,72,13855,699,Retired,11194,3367,354,4623,285,Dining
CUST_1625,24,4736,585,Executive,2009,3999,946,1774,368,Fuel
CUST_1626,79,17348,722,Retired,11288,1045,2335,1421,421,Fuel
CUST_1627,28,3852,571,Executive,9740,3951,1482,435,442,Travel
CUST_1628,40,3432,755,Freelance,1604,988,1647,839,519,Cashback
CUST_1629,49,12413,676,Executive,9125,2497,535,4001,583,Dining
CUST_1630,74,10056,766,Freelance,5216,2599,1314,4455,287,Shopping
CUST_1631,73,22800,645,Full-time,11429,1573,2215,4959,94,Travel
CUST_1632,71,6998,713,Retired,9425,1071,949,2681,40,Shopping
CUST_1633,65,12082,697,Executive,5941,2742,620,1650,330,Dining
CUST_1634,66,18830,567,Executive,5768,2634,427,1245,154,Dining
CUST_1635,30,15365,843,Retired,4471,2768,1725,2261,503,Dining
CUST_1636,63,11069,744,Retired,8092,1206,2402,915,274,Dining
CUST_1637,54,19323,700,Full-time,7801,1458,2243,2639,564,Shopping
CUST_1638,77,6357,672,Full-time,2898,2154,544,3889,178,Travel
CUST_1639,46,1840,736,Executive,11909,1211,823,4481,136,Dining
CUST_1640,61,12681,698,Full-time,9244,775,1002,1326,179,Fuel
CUST_1641,69,18266,653,Freelance,5861,3157,658,3358,181,Travel
CUST_1642,78,9991,792,Full-time,10121,1859,2058,1585,258,Fuel
CUST_1643,23,1638,780,Full-time,4064,1866,2443,3368,242,Shopping
CUST_1644,76,1858,755,Executive,6235,3527,730,388,95,Dining
CUST_1645,26,22815,747,Freelance,9293,1160,1832,2791,196,Travel
CUST_1646,25,11214,636,Full-time,7491,1881,408,3332,525,Dining
CUST_1647,25,21340,691,Freelance,10969,2945,2409,703,386,Dining
CUST_1648,74,3127,748,Freelance,3563,2383,83,2820,407,Travel
CUST_1649,67,17496,595,Freelance,4805,2654,2203,4959,268,Dining
CUST_1650,43,24510,837,Retired,4041,2885,706,1059,170,Dining
CUST_1651,69,6504,564,Retired,3857,1780,1961,4174,583,Cashback
CUST_1652,29,14783,593,Retired,1350,3540,1447,1298,169,Cashback
CUST_1653,55,8152,718,Retired,6374,601,133,1301,158,Travel
CUST_1654,40,24300,593,Executive,6211,1594,787,673,508,Travel
CUST_1655,78,21054,647,Full-time,2387,2450,863,2359,446,Dining
CUST_1656,69,21719,810,Retired,10814,539,666,4299,81,Fuel
CUST_1657,79,3651,658,Executive,6720,1095,276,4112,56,Travel
CUST_1658,62,10929,832,Full-time,6060,1805,1775,4571,518,Dining
CUST_1659,55,15572,653,Retired,5209,23,881,3582,111,Fuel
CUST_1660,70,13427,805,Full-time,6583,623,2060,1016,47,Cashback
CUST_1661,38,8405,755,Retired,1512,1835,2389,209,591,Travel
CUST_1662,37,20718,592,Executive,11167,3556,2082,498,375,Dining
CUST_1663,44,13952,794,Freelance,6206,1079,1237,428,32,Cashback
CUST_1664,23,17712,836,Freelance,8790,985,2452,3639,503,Shopping
CUST_1665,52,20451,822,Full-time,8220,222,158,3151,2,Cashback
CUST_1666,55,2807,632,Executive,7643,3703,1133,2105,485,Dining
CUST_1667,58,16352,659,Freelance,3233,178,1851,1553,515,Fuel
CUST_1668,33,4160,739,Retired,4101,2847,278,3206,41,Shopping
CUST_1669,76,11903,837,Freelance,1070,2481,110,2569,8,Shopping
CUST_1670,67,21614,800,Full-time,10786,1960,2478,2628,141,Shopping
CUST_1671,45,11738,761,Full-time,11454,1473,541,1876,435,Travel
CUST_1672,29,7707,840,Executive,1879,792,1138,4994,26,Dining
CUST_1673,24,21046,682,Full-time,11870,883,359,1067,42,Shopping
CUST_1674,34,2640,750,Freelance,6122,2539,2419,1506,130,Cashback
CUST_1675,57,3208,834,Freelance,9595,1212,1238,3013,215,Fuel
CUST_1676,54,5130,644,Freelance,6057,1601,1756,1667,519,Dining
CUST_1677,31,21095,827,Freelance,8782,809,954,4588,597,Cashback
CUST_1678,61,11985,768,Executive,10577,960,2306,4700,344,Travel
CUST_1679,76,13521,638,Retired,7014,419,2167,4066,507,Shopping
CUST_1680,23,24422,621,Retired,5806,3320,975,947,412,Cashback
CUST_1681,79,18359,796,Executive,4785,3659,912,4389,245,Dining
CUST_1682,48,9184,678,Full-time,10387,2696,1151,1171,448,Cashback
CUST_1683,49,2707,761,Retired,9591,1187,722,171,20,Travel
CUST_1684,29,14831,645,Full-time,9505,3816,1711,4626,407,Fuel
CUST_1685,23,3460,624,Retired,6791,1278,324,1143,456,Shopping
CUST_1686,45,2057,603,Full-time,7027,2523,1529,1859,443,Dining
CUST_1687,54,17383,603,Executive,10058,3877,1549,2188,264,Shopping
CUST_1688,32,15393,767,Freelance,8633,1440,1073,2493,183,Shopping
CUST_1689,62,2382,565,Full-time,3686,2217,1945,3577,226,Shopping
CUST_1690,29,6261,648,Freelance,3453,1340,1607,188,547,Cashback
CUST_1691,35,7367,569,Full-time,10080,2221,2116,4076,245,Cashback
CUST_1692,60,24847,595,Full-time,5664,2517,390,157,72,Fuel
CUST_1693,45,14369,742,Full-time,3314,2392,2430,2717,149,Travel
CUST_1694,25,8666,607,Full-time,4769,2492,15,1970,512,Dining
CUST_1695,31,14482,660,Full-time,4084,1041,845,245,68,Cashback
CUST_1696,79,9429,678,Freelance,8540,1093,868,2903,229,Shopping
CUST_1697,54,6847,743,Full-time,5366,1361,567,2795,71,Travel
CUST_1698,44,8769,557,Freelance,2996,2675,2179,3824,396,Dining
CUST_1699,35,15027,578,Executive,1589,591,2019,2377,83,Dining
CUST_1700,58,3954,661,Retired,4275,526,2320,849,298,Dining
CUST_1701,28,22378,710,Full-time,10656,3759,1646,1810,292,Dining
CUST_1702,79,19830,680,Retired,2109,2503,356,3986,222,Fuel
CUST_1703,25,14491,737,Freelance,1664,1292,1656,2126,215,Dining
CUST_1704,68,4308,712,Executive,6189,1654,2280,4264,230,Travel
CUST_1705,46,8142,746,Executive,4163,810,35,3030,404,Cashback
CUST_1706,38,5325,753,Executive,9015,187,2460,2307,168,Travel
CUST_1707,26,5036,761,Retired,3803,3068,1027,3076,328,Shopping
CUST_1708,57,23952,658,Freelance,9302,1592,2091,2344,425,Fuel
CUST_1709,68,16809,825,Full-time,2031,2758,113,619,553,Fuel
CUST_1710,33,5302,622,Full-time,8759,528,1772,2902,195,Shopping
CUST_1711,48,22583,716,Freelance,3511,433,2444,2407,525,Travel
CUST_1712,25,19854,809,Retired,7381,2335,1197,4452,76,Travel
CUST_1713,33,23690,792,Full-time,8505,1941,1278,3004,276,Shopping
CUST_1714,37,7642,824,Freelance,1221,3638,465,3914,465,Dining
CUST_1715,70,20703,651,Full-time,10765,2546,1487,2486,447,Dining
CUST_1716,60,10594,722,Executive,1746,3512,846,3402,319,Cashback
CUST_1717,65,1864,720,Full-time,10178,1804,501,3596,159,Travel
CUST_1718,52,22142,690,Retired,2634,302,440,1677,491,Travel
CUST_1719,49,21003,737,Freelance,2364,86,2116,4039,312,Shopping
CUST_1720,71,17188,635,Retired,8132,2877,325,1304,160,Shopping
CUST_1721,78,3363,601,Freelance,5744,437,1765,4093,307,Dining
CUST_1722,23,17999,660,Executive,10939,2588,66,1963,145,Travel
CUST_1723,76,8584,592,Freelance,2108,1045,303,3307,395,Travel
CUST_1724,60,9516,760,Full-time,3786,832,971,1361,88,Fuel
CUST_1725,54,3884,749,Full-time,1186,796,483,4294,307,Cashback
CUST_1726,60,16572,847,Executive,6931,559,928,1787,545,Cashback
CUST_1727,47,5435,789,Freelance,10153,3588,1440,1073,370,Dining
CUST_1728,33,14627,664,Executive,4058,761,148,1165,450,Travel
CUST_1729,65,15982,575,Full-time,6921,1698,2295,3599,166,Fuel
CUST_1730,53,9242,848,Retired,5611,3574,1124,2717,391,Travel
CUST_1731,26,17665,626,Executive,7374,3785,95,3153,490,Shopping
CUST_1732,44,23326,686,Retired,7497,2514,281,4126,149,Dining
CUST_1733,39,3990,569,Retired,4733,1124,2369,3055,467,Cashback
CUST_1734,36,24864,760,Freelance,11839,3654,528,659,42,Travel
CUST_1735,60,14824,789,Executive,2239,2722,2310,4642,28,Dining
CUST_1736,48,19608,588,Retired,6969,684,1642,2582,30,Cashback
CUST_1737,53,20651,817,Retired,5280,1164,579,1129,127,Travel
CUST_1738,79,2637,756,Freelance,855,137,1663,2274,293,Fuel
CUST_1739,79,22001,816,Freelance,4124,577,2341,4466,440,Dining
CUST_1740,68,4920,703,Full-time,7577,709,1631,1468,387,Travel
CUST_1741,61,7345,591,Retired,905,3911,2442,2102,523,Cashback
CUST_1742,33,22662,560,Full-time,4001,227,809,3266,546,Cashback
CUST_1743,63,5406,843,Retired,1469,2328,692,2471,109,Fuel
CUST_1744,65,21521,647,Full-time,9734,2731,234,1151,327,Dining
CUST_1745,45,20837,824,Freelance,1766,827,951,92,404,Dining
CUST_1746,73,23813,779,Executive,1107,430,1854,2566,244,Travel
CUST_1747,62,13913,769,Freelance,2938,1063,1360,1281,162,Cashback
CUST_1748,56,1776,614,Full-time,909,3590,1031,2900,559,Cashback
CUST_1749,47,19883,781,Full-time,4432,1709,1466,2799,398,Fuel
CUST_1750,58,19111,601,Executive,7528,1686,1964,3177,582,Fuel
CUST_1751,27,7837,812,Retired,6484,1234,538,4511,398,Dining
CUST_1752,25,13444,816,Full-time,7299,301,819,2604,492,Cashback
CUST_1753,63,21619,703,Full-time,2715,1109,1681,3881,238,Travel
CUST_1754,65,17406,689,Full-time,1356,1420,271,2413,464,Shopping
CUST_1755,78,18579,600,Executive,8419,3324,1028,1544,579,Travel
CUST_1756,77,22036,666,Freelance,904,532,1922,3530,31,Fuel
CUST_1757,71,13806,595,Full-time,2847,768,1242,2646,122,Travel
CUST_1758,51,12003,637,Executive,945,3962,1141,4784,533,Cashback
CUST_1759,43,20725,757,Full-time,11755,1938,592,2058,109,Dining
CUST_1760,62,5708,818,Retired,1673,1404,1605,4514,270,Shopping
CUST_1761,30,13090,638,Executive,1098,443,114,1145,379,Dining
CUST_1762,52,12386,667,Full-time,4038,3104,2310,910,299,Shopping
CUST_1763,63,14366,603,Executive,9637,259,1677,3306,248,Shopping
CUST_1764,73,2588,665,Full-time,7182,3305,1445,1566,520,Cashback
CUST_1765,50,4863,667,Freelance,3311,1538,206,2395,33,Cashback
CUST_1766,59,1524,809,Full-time,7396,3930,2350,3005,227,Fuel
CUST_1767,51,11264,624,Executive,1583,1331,111,4507,584,Fuel
CUST_1768,38,24028,556,Retired,5792,2786,1440,4248,398,Shopping
CUST_1769,56,23552,671,Retired,1170,2843,1882,91,583,Fuel
CUST_1770,22,22120,560,Retired,1286,69,184,3992,569,Cashback
CUST_1771,34,11459,764,Full-time,8178,1477,1764,330,219,Fuel
CUST_1772,33,14435,828,Freelance,11029,1462,900,954,370,Shopping
CUST_1773,49,9568,577,Full-time,3996,1848,220,3780,527,Dining
CUST_1774,32,20119,784,Retired,10352,3435,1467,2601,74,Travel
CUST_1775,59,8795,575,Executive,5087,3030,1093,2977,135,Fuel
CUST_1776,22,9892,603,Retired,3061,3837,2474,4289,73,Cashback
CUST_1777,52,12890,578,Executive,11613,480,2012,529,253,Dining
CUST_1778,33,9948,713,Freelance,9948,1167,2490,2892,17,Cashback
CUST_1779,66,21631,819,Executive,9372,2071,600,1266,42,Fuel
CUST_1780,47,11933,584,Full-time,1038,3012,1160,1473,49,Shopping
CUST_1781,69,16538,835,Full-time,7643,3496,503,4734,514,Travel
CUST_1782,61,21059,822,Full-time,1905,2793,2178,1597,570,Travel
CUST_1783,37,13028,757,Executive,2186,2892,217,2525,575,Dining
CUST_1784,60,22781,787,Full-time,11544,1198,2218,4793,581,Travel
CUST_1785,51,22921,642,Full-time,11241,3915,1498,3761,302,Shopping
CUST_1786,54,17243,722,Full-time,10519,2372,611,2742,141,Cashback
CUST_1787,44,10105,628,Freelance,2467,1892,1152,4635,201,Shopping
CUST_1788,65,3514,659,Executive,3491,1694,56,4425,206,Dining
CUST_1789,55,2881,766,Executive,8556,1883,1204,469,414,Dining
CUST_1790,68,2598,655,Retired,2796,1371,245,3830,220,Travel
CUST_1791,26,21310,596,Executive,2225,797,143,533,361,Shopping
CUST_1792,39,21539,730,Freelance,11804,17,367,4562,80,Cashback
CUST_1793,50,10601,613,Executive,8823,43,1482,4055,562,Shopping
CUST_1794,27,1687,795,Freelance,7649,154,2265,3679,284,Cashback
CUST_1795,30,13448,793,Freelance,4047,866,615,4087,368,Cashback
CUST_1796,61,11707,636,Executive,3392,2969,1881,761,491,Shopping
CUST_1797,52,23293,766,Retired,2290,3448,1588,890,345,Fuel
CUST_1798,54,3592,556,Full-time,2024,742,2489,2355,203,Shopping
CUST_1799,48,20014,827,Full-time,3387,3954,698,1955,24,Cashback
CUST_1800,35,6742,759,Executive,8514,1851,875,2971,552,Dining
CUST_1801,50,10049,718,Executive,3864,1425,1685,1672,68,Dining
CUST_1802,57,23531,687,Freelance,8604,224,944,2836,515,Travel
CUST_1803,49,6685,779,Executive,1632,216,922,4927,491,Dining
CUST_1804,42,16771,710,Freelance,3240,3639,1746,4939,239,Fuel
CUST_1805,24,7276,550,Retired,5595,30,24,3644,360,Cashback
CUST_1806,40,13949,785,Executive,2446,1892,1687,2297,440,Shopping
CUST_1807,52,9323,737,Full-time,1240,1082,1559,4061,30,Shopping
CUST_1808,56,17217,553,Full-time,6756,1915,1083,3166,321,Fuel
CUST_1809,70,8855,681,Executive,10521,897,433,1319,343,Dining
CUST_1810,24,7965,767,Freelance,11957,3424,1089,183,535,Cashback
CUST_1811,47,14237,809,Full-time,3167,2982,1951,1283,354,Dining
CUST_1812,37,19381,550,Freelance,7496,444,2153,2846,470,Travel
CUST_1813,32,14824,620,Executive,5990,1258,95,2233,104,Dining
CUST_1814,42,11850,727,Executive,5463,1130,167,4088,321,Travel
CUST_1815,37,4055,738,Full-time,7862,1214,2089,1432,571,Shopping
CUST_1816,30,23293,840,Executive,5131,2015,1902,3140,526,Cashback
CUST_1817,74,4451,557,Retired,10296,2577,2151,1796,503,Travel
CUST_1818,21,19122,802,Retired,3834,1936,1868,4722,84,Dining
CUST_1819,42,6227,841,Full-time,10177,737,1998,2055,234,Dining
CUST_1820,46,21849,793,Retired,4062,1702,2329,3336,262,Shopping
CUST_1821,76,7186,672,Freelance,2907,3654,1133,782,5,Fuel
CUST_1822,79,5201,848,Full-time,7836,873,2010,1507,493,Fuel
CUST_1823,38,4280,832,Full-time,10832,565,748,4870,288,Dining
CUST_1824,70,19472,581,Freelance,5120,3316,1891,3854,569,Fuel
CUST_1825,34,3868,695,Retired,6738,2018,830,676,553,Cashback
CUST_1826,67,17092,705,Retired,3547,1885,48,1830,349,Fuel
CUST_1827,49,23673,565,Retired,5477,2123,114,4090,199,Cashback
CUST_1828,32,1936,596,Full-time,8772,546,1178,4306,334,Dining
CUST_1829,56,4328,800,Full-time,5064,2314,1672,1360,216,Dining
CUST_1830,79,3056,736,Retired,3933,316,70,4585,352,Dining
CUST_1831,55,14864,580,Executive,2265,3883,1359,2686,324,Shopping
CUST_1832,72,16561,809,Retired,4909,3192,66,190,227,Fuel
CUST_1833,32,12076,566,Freelance,3011,1859,1516,842,144,Travel
CUST_1834,27,18066,588,Full-time,6339,24,1673,334,307,Travel
CUST_1835,49,8690,588,Freelance,11796,3503,1777,1110,284,Dining
CUST_1836,31,24571,681,Freelance,10535,159,966,578,391,Fuel
CUST_1837,53,7065,579,Full-time,2489,2643,2228,61,359,Cashback
CUST_1838,26,16869,707,Executive,10563,1137,1789,386,164,Travel
CUST_1839,67,23459,827,Retired,8527,3806,612,1169,580,Dining
CUST_1840,35,3089,752,Freelance,8564,899,1886,2200,223,Travel
CUST_1841,52,1659,615,Full-time,5341,2549,1622,4714,123,Travel
CUST_1842,71,13645,657,Freelance,4341,1189,696,1683,343,Travel
CUST_1843,31,16873,817,Retired,1618,3060,2295,486,523,Dining
CUST_1844,78,8055,771,Executive,5321,702,1237,3732,51,Dining
CUST_1845,43,17737,841,Executive,1924,3246,2406,540,128,Shopping
CUST_1846,46,10703,567,Executive,6460,0,248,2060,134,Shopping
CUST_1847,54,9744,639,Full-time,6441,1922,637,4246,126,Shopping
CUST_1848,66,16243,730,Full-time,1929,2788,949,1238,70,Travel
CUST_1849,54,14833,804,Executive,2502,3157,1904,990,272,Fuel
CUST_1850,49,14841,802,Retired,2801,3645,1111,4467,186,Dining
CUST_1851,24,24730,806,Retired,7712,2367,175,2299,2,Shopping
CUST_1852,37,20191,636,Full-time,4678,1424,722,3907,284,Fuel
CUST_1853,55,2728,639,Executive,8032,381,2473,4288,21,Shopping
CUST_1854,33,7090,786,Retired,10798,1741,770,1080,165,Shopping
CUST_1855,61,24803,619,Retired,11939,3688,1947,197,309,Fuel
CUST_1856,59,7085,593,Retired,7131,3389,702,2194,476,Shopping
CUST_1857,35,10727,749,Full-time,6835,1826,2128,1598,497,Travel
CUST_1858,75,7546,701,Executive,11144,1273,926,1600,433,Travel
CUST_1859,49,13737,635,Freelance,7323,1548,137,3692,233,Travel
CUST_1860,49,17149,568,Executive,8911,3746,2397,3865,375,Cashback
CUST_1861,31,6445,650,Executive,9536,1578,1149,683,245,Shopping
CUST_1862,72,9427,644,Full-time,3201,897,1940,3083,302,Cashback
CUST_1863,52,14141,803,Retired,11356,3694,1891,3989,404,Dining
CUST_1864,22,17498,579,Retired,10281,716,1878,332,20,Fuel
CUST_1865,67,14886,798,Full-time,10867,3967,1253,1771,256,Dining
CUST_1866,34,8516,582,Full-time,9774,3327,1483,4200,398,Cashback
CUST_1867,40,15527,778,Full-time,1339,2354,1368,2721,528,Travel
CUST_1868,42,17420,561,Full-time,11774,3215,309,806,50,Shopping
CUST_1869,31,15252,667,Full-time,6415,3729,1043,1064,446,Shopping
CUST_1870,47,22970,704,Freelance,11660,390,1670,888,269,Travel
CUST_1871,23,19768,795,Executive,3756,3884,1564,2923,594,Shopping
CUST_1872,37,19693,796,Executive,8877,1699,1583,320,261,Fuel
CUST_1873,64,4667,578,Executive,4522,3240,1500,3957,364,Fuel
CUST_1874,76,13489,710,Retired,10825,3037,2316,2382,48,Fuel
CUST_1875,48,24236,784,Freelance,5887,2345,769,3231,517,Dining
CUST_1876,49,15587,739,Executive,11138,232,15,2311,117,Travel
CUST_1877,41,23940,666,Retired,7260,1926,605,3601,452,Fuel
CUST_1878,67,3937,820,Freelance,2970,2318,1381,1500,396,Cashback
CUST_1879,36,24352,807,Freelance,4191,3131,812,1568,26,Fuel
CUST_1880,57,16775,729,Retired,7742,1319,1990,3281,371,Dining
CUST_1881,79,23835,721,Freelance,2416,3538,894,1519,96,Cashback
CUST_1882,40,6776,823,Retired,9908,3306,1567,1918,528,Travel
CUST_1883,26,10359,808,Executive,7258,2724,2316,4089,185,Travel
CUST_1884,39,9318,684,Retired,3556,705,413,1865,214,Fuel
CUST_1885,77,6228,720,Freelance,7653,233,24,1405,250,Cashback
CUST_1886,25,20508,759,Executive,8509,1391,2004,2723,215,Cashback
CUST_1887,23,7238,785,Executive,2736,3766,315,4,28,Fuel
CUST_1888,79,22116,735,Full-time,3891,2892,570,1168,101,Fuel
CUST_1889,21,7293,644,Full-time,1768,1255,724,2398,122,Shopping
CUST_1890,78,6023,560,Freelance,8097,1896,1849,2630,53,Shopping
CUST_1891,58,7071,617,Retired,4003,2538,1299,347,282,Fuel
CUST_1892,35,17709,759,Retired,7299,3690,1953,4220,116,Dining
CUST_1893,54,16746,745,Freelance,5973,2550,388,1813,556,Shopping
CUST_1894,55,11880,647,Executive,1689,889,443,3342,113,Fuel
CUST_1895,69,3724,642,Freelance,9784,3806,970,2574,542,Cashback
CUST_1896,45,9889,571,Freelance,9973,591,2415,3825,292,Shopping
CUST_1897,44,17427,721,Executive,8182,745,1964,4593,194,Dining
CUST_1898,32,23975,683,Retired,4331,3452,2389,52,291,Travel
CUST_1899,38,13184,574,Freelance,1601,1719,1828,148,260,Cashback
CUST_1900,35,12140,734,Retired,9034,427,303,502,206,Dining
CUST_1901,64,10162,634,Freelance,4149,2744,763,869,563,Dining
CUST_1902,36,7861,604,Executive,8805,2693,1973,3521,48,Dining
CUST_1903,47,3448,800,Executive,10769,731,815,4314,5,Cashback
CUST_1904,28,13591,693,Full-time,4001,799,2159,3871,378,Dining
CUST_1905,66,13492,716,Executive,1149,2411,877,1300,393,Travel
CUST_1906,45,24978,773,Full-time,10559,201,702,2499,223,Shopping
CUST_1907,37,7818,769,Freelance,10121,2929,943,4033,22,Cashback
CUST_1908,49,21680,728,Retired,11951,2193,2326,3289,109,Dining
CUST_1909,73,13680,668,Executive,10772,835,2429,4833,552,Fuel
CUST_1910,28,1734,814,Executive,1383,2686,2060,3853,398,Shopping
CUST_1911,35,16872,699,Executive,4177,3528,302,2451,171,Cashback
CUST_1912,47,21491,764,Freelance,6828,134,1579,4385,305,Fuel
CUST_1913,66,2022,746,Full-time,8494,2673,159,338,563,Fuel
CUST_1914,70,23788,591,Freelance,6996,1287,2201,2824,581,Dining
CUST_1915,72,14218,602,Retired,7883,2111,2228,1693,150,Cashback
CUST_1916,27,22772,800,Freelance,4201,2538,1203,986,427,Dining
CUST_1917,23,11321,844,Retired,3985,3718,2424,3490,466,Travel
